Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
MAG,9,INTERMEDIATE,3,2.0,16,111.148,Japanese Grand Prix,2022,-22.789999999999992,-22.789999999999992,0,0,0.125,0.05714285714285714,1.0
MAG,10,INTERMEDIATE,3,3.0,15,108.072,Japanese Grand Prix,2022,-3.0759999999999934,-25.865999999999985,0,0,0.1388888888888889,0.08571428571428572,1.0
MAG,11,INTERMEDIATE,3,4.0,15,108.123,Japanese Grand Prix,2022,0.05100000000000193,-25.814999999999984,0,0,0.1527777777777778,0.11428571428571428,0.0
MAG,12,INTERMEDIATE,3,5.0,14,109.322,Japanese Grand Prix,2022,1.198999999999998,-24.615999999999985,0,0,0.16666666666666666,0.14285714285714285,1.0
MAG,13,INTERMEDIATE,3,6.0,14,109.35,Japanese Grand Prix,2022,0.027999999999991587,-24.587999999999994,0,0,0.18055555555555555,0.17142857142857143,0.0
MAG,14,INTERMEDIATE,3,7.0,14,109.649,Japanese Grand Prix,2022,0.2990000000000066,-24.288999999999987,0,0,0.19444444444444445,0.2,0.0
MAG,15,INTERMEDIATE,3,8.0,14,109.655,Japanese Grand Prix,2022,0.006000000000000227,-24.282999999999987,0,0,0.20833333333333334,0.22857142857142856,0.0
MAG,16,INTERMEDIATE,3,9.0,14,110.801,Japanese Grand Prix,2022,1.1460000000000008,-23.136999999999986,0,0,0.2222222222222222,0.2571428571428571,0.0
MAG,17,INTERMEDIATE,3,10.0,14,110.282,Japanese Grand Prix,2022,-0.5190000000000055,-23.65599999999999,0,0,0.2361111111111111,0.2857142857142857,0.0
MAG,18,INTERMEDIATE,3,11.0,14,110.493,Japanese Grand Prix,2022,0.21099999999999852,-23.444999999999993,0,1,0.25,0.3142857142857143,0.0
MAG,19,INTERMEDIATE,3,12.0,14,110.283,Japanese Grand Prix,2022,-30.668999999999997,-23.654999999999987,0,1,0.2638888888888889,0.34285714285714286,3.0
MAG,20,INTERMEDIATE,3,13.0,13,110.514,Japanese Grand Prix,2022,-4.801000000000002,-23.423999999999992,0,1,0.2777777777777778,0.37142857142857144,4.0
MAG,21,INTERMEDIATE,3,14.0,12,110.526,Japanese Grand Prix,2022,9.97699999999999,-23.411999999999992,0,1,0.2916666666666667,0.4,5.0
MAG,22,INTERMEDIATE,3,15.0,12,110.634,Japanese Grand Prix,2022,10.278999999999996,-23.303999999999988,0,1,0.3055555555555556,0.42857142857142855,4.0
MAG,23,INTERMEDIATE,3,16.0,12,110.168,Japanese Grand Prix,2022,9.748000000000005,-23.769999999999982,0,1,0.3194444444444444,0.45714285714285713,3.0
MAG,24,INTERMEDIATE,3,17.0,13,112.046,Japanese Grand Prix,2022,12.375,-21.89199999999998,0,1,0.3333333333333333,0.4857142857142857,2.0
MAG,25,INTERMEDIATE,3,18.0,14,111.458,Japanese Grand Prix,2022,11.650999999999996,-22.47999999999999,0,1,0.3472222222222222,0.5142857142857142,1.0
MAG,26,INTERMEDIATE,3,19.0,14,110.432,Japanese Grand Prix,2022,10.641999999999996,-23.505999999999986,0,1,0.3611111111111111,0.5428571428571428,1.0
MAG,27,INTERMEDIATE,3,20.0,14,110.317,Japanese Grand Prix,2022,10.434999999999988,-23.620999999999995,0,1,0.375,0.5714285714285714,1.0
MAG,28,INTERMEDIATE,3,21.0,14,110.125,Japanese Grand Prix,2022,-17.22,-23.812999999999988,0,1,0.3888888888888889,0.6,4.0
MSC,1,INTERMEDIATE,1,1.0,10,148.607,Japanese Grand Prix,2022,8.567000000000007,-29.489000000000004,0,0,0.013888888888888888,0.029411764705882353,4.0
MSC,6,WET,2,4.0,10,119.53,Japanese Grand Prix,2022,23.961,23.961,1,0,0.08333333333333333,0.08695652173913043,5.0
MSC,7,WET,2,5.0,9,115.038,Japanese Grand Prix,2022,19.955,19.468999999999994,1,0,0.09722222222222222,0.10869565217391304,5.0
MSC,8,WET,2,6.0,2,113.513,Japanese Grand Prix,2022,17.836,17.944000000000003,1,0,0.1111111111111111,0.13043478260869565,12.0
MSC,9,WET,2,7.0,3,114.213,Japanese Grand Prix,2022,18.184999999999988,18.64399999999999,1,0,0.125,0.15217391304347827,11.0
MSC,10,WET,2,8.0,6,114.672,Japanese Grand Prix,2022,6.120999999999995,19.102999999999994,0,0,0.1388888888888889,0.17391304347826086,13.0
MSC,11,WET,2,9.0,13,120.481,Japanese Grand Prix,2022,20.49499999999999,24.911999999999992,0,0,0.1527777777777778,0.1956521739130435,5.0
MSC,12,INTERMEDIATE,3,1.0,18,129.854,Japanese Grand Prix,2022,0.0,0.0,1,0,0.16666666666666666,0.02857142857142857,-2.0
MSC,13,INTERMEDIATE,3,2.0,18,106.545,Japanese Grand Prix,2022,-23.30900000000001,-23.30900000000001,0,0,0.18055555555555555,0.05714285714285714,0.0
MSC,14,INTERMEDIATE,3,3.0,18,107.094,Japanese Grand Prix,2022,0.5489999999999924,-22.76000000000002,0,0,0.19444444444444445,0.08571428571428572,0.0
MSC,15,INTERMEDIATE,3,4.0,18,108.285,Japanese Grand Prix,2022,1.1910000000000025,-21.569000000000017,0,0,0.20833333333333334,0.11428571428571428,0.0
MSC,16,INTERMEDIATE,3,5.0,18,108.209,Japanese Grand Prix,2022,-0.0759999999999934,-21.64500000000001,0,0,0.2222222222222222,0.14285714285714285,0.0
MSC,17,INTERMEDIATE,3,6.0,18,109.17,Japanese Grand Prix,2022,0.9609999999999985,-20.68400000000001,0,0,0.2361111111111111,0.17142857142857143,0.0
MSC,18,INTERMEDIATE,3,7.0,18,109.611,Japanese Grand Prix,2022,11.587000000000003,-20.24300000000001,0,0,0.25,0.2,2.0
MSC,19,INTERMEDIATE,3,8.0,17,109.631,Japanese Grand Prix,2022,-28.680000000000007,-20.223000000000013,0,1,0.2638888888888889,0.22857142857142856,1.0
MSC,20,INTERMEDIATE,3,9.0,15,109.941,Japanese Grand Prix,2022,2.6370000000000005,-19.91300000000001,0,1,0.2777777777777778,0.2571428571428571,3.0
MSC,21,INTERMEDIATE,3,10.0,14,109.53,Japanese Grand Prix,2022,7.900000000000006,-20.324000000000012,0,1,0.2916666666666667,0.2857142857142857,4.0
MSC,22,INTERMEDIATE,3,11.0,15,111.956,Japanese Grand Prix,2022,2.2879999999999967,-17.89800000000001,0,1,0.3055555555555556,0.3142857142857143,2.0
MSC,23,INTERMEDIATE,3,12.0,16,110.564,Japanese Grand Prix,2022,10.543999999999997,-19.29000000000002,0,1,0.3194444444444444,0.34285714285714286,1.0
MSC,24,INTERMEDIATE,3,13.0,18,111.728,Japanese Grand Prix,2022,11.218999999999994,-18.12600000000002,0,1,0.3333333333333333,0.37142857142857144,-1.0
MSC,25,INTERMEDIATE,3,14.0,18,111.77,Japanese Grand Prix,2022,11.72399999999999,-33.62400000000001,0,1,0.3472222222222222,0.4,-1.0
MSC,26,INTERMEDIATE,3,15.0,18,110.227,Japanese Grand Prix,2022,10.049999999999997,-35.167,0,1,0.3611111111111111,0.42857142857142855,-1.0
MSC,27,INTERMEDIATE,3,16.0,18,110.332,Japanese Grand Prix,2022,10.739999999999995,-35.06200000000001,0,1,0.375,0.45714285714285713,-1.0
MSC,28,INTERMEDIATE,3,17.0,18,110.417,Japanese Grand Prix,2022,10.986999999999995,-34.977000000000004,0,1,0.3888888888888889,0.4857142857142857,-1.0
NOR,1,INTERMEDIATE,1,1.0,13,154.186,Japanese Grand Prix,2022,22.15700000000001,-2.100999999999999,0,0,0.013888888888888888,0.027777777777777776,-8.0
NOR,6,WET,2,4.0,13,122.34,Japanese Grand Prix,2022,27.221000000000004,27.221000000000004,1,0,0.08333333333333333,0.09090909090909091,-8.0
NOR,7,INTERMEDIATE,3,1.0,17,131.652,Japanese Grand Prix,2022,0.0,0.0,1,0,0.09722222222222222,0.03571428571428571,-8.0
NOR,8,INTERMEDIATE,3,2.0,12,108.175,Japanese Grand Prix,2022,-23.47699999999999,-23.47699999999999,0,0,0.1111111111111111,0.07142857142857142,5.0
NOR,9,INTERMEDIATE,3,3.0,11,108.837,Japanese Grand Prix,2022,0.6620000000000061,-22.814999999999984,0,0,0.125,0.10714285714285714,1.0
NOR,10,INTERMEDIATE,3,4.0,10,108.942,Japanese Grand Prix,2022,0.10499999999998977,-22.709999999999994,0,0,0.1388888888888889,0.14285714285714285,1.0
NOR,11,INTERMEDIATE,3,5.0,9,110.127,Japanese Grand Prix,2022,1.1850000000000023,-21.52499999999999,0,0,0.1527777777777778,0.17857142857142858,1.0
NOR,12,INTERMEDIATE,3,6.0,9,108.984,Japanese Grand Prix,2022,-1.1430000000000007,-22.667999999999992,0,0,0.16666666666666666,0.21428571428571427,0.0
NOR,13,INTERMEDIATE,3,7.0,9,108.788,Japanese Grand Prix,2022,-0.19599999999999795,-22.86399999999999,0,0,0.18055555555555555,0.25,0.0
NOR,14,INTERMEDIATE,3,8.0,9,109.358,Japanese Grand Prix,2022,0.5700000000000074,-22.293999999999983,0,0,0.19444444444444445,0.2857142857142857,0.0
NOR,15,INTERMEDIATE,3,9.0,10,110.54,Japanese Grand Prix,2022,1.1820000000000022,-21.11199999999998,0,0,0.20833333333333334,0.32142857142857145,-1.0
NOR,16,INTERMEDIATE,3,10.0,10,110.681,Japanese Grand Prix,2022,0.14099999999999113,-20.97099999999999,0,0,0.2222222222222222,0.35714285714285715,0.0
NOR,17,INTERMEDIATE,3,11.0,10,110.079,Japanese Grand Prix,2022,-0.6020000000000039,-21.572999999999993,0,0,0.2361111111111111,0.39285714285714285,0.0
NOR,18,INTERMEDIATE,3,12.0,10,109.576,Japanese Grand Prix,2022,-0.5030000000000001,-22.075999999999993,0,0,0.25,0.42857142857142855,0.0
NOR,19,INTERMEDIATE,3,13.0,10,109.717,Japanese Grand Prix,2022,0.14100000000000534,-21.934999999999988,0,0,0.2638888888888889,0.4642857142857143,0.0
NOR,20,INTERMEDIATE,3,14.0,10,109.913,Japanese Grand Prix,2022,0.19599999999999795,-21.73899999999999,0,0,0.2777777777777778,0.5,0.0
NOR,21,INTERMEDIATE,3,15.0,10,109.723,Japanese Grand Prix,2022,-0.18999999999999773,-21.928999999999988,0,0,0.2916666666666667,0.5357142857142857,0.0
NOR,22,INTERMEDIATE,3,16.0,10,109.339,Japanese Grand Prix,2022,-0.38400000000000034,-22.312999999999988,0,1,0.3055555555555556,0.5714285714285714,0.0
NOR,23,INTERMEDIATE,3,17.0,10,110.008,Japanese Grand Prix,2022,20.745999999999995,-21.64399999999999,0,1,0.3194444444444444,0.6071428571428571,-4.0
NOR,24,INTERMEDIATE,3,18.0,10,109.644,Japanese Grand Prix,2022,26.799000000000007,-22.00799999999998,0,1,0.3333333333333333,0.6428571428571429,-4.0
NOR,25,INTERMEDIATE,3,19.0,10,110.13,Japanese Grand Prix,2022,27.70599999999999,-21.52199999999999,0,1,0.3472222222222222,0.6785714285714286,-4.0
NOR,26,INTERMEDIATE,3,20.0,10,110.237,Japanese Grand Prix,2022,16.748999999999995,-21.414999999999992,0,1,0.3611111111111111,0.7142857142857143,-4.0
NOR,27,INTERMEDIATE,3,21.0,10,110.435,Japanese Grand Prix,2022,-4.376000000000005,-21.216999999999985,0,1,0.375,0.75,-4.0
NOR,28,INTERMEDIATE,3,22.0,10,110.653,Japanese Grand Prix,2022,-10.113,-20.99899999999998,0,1,0.3888888888888889,0.7857142857142857,-4.0
OCO,1,INTERMEDIATE,1,1.0,4,132.607,Japanese Grand Prix,2022,-8.189999999999998,-149.47700000000003,0,0,0.013888888888888888,0.024390243902439025,11.0
OCO,6,WET,2,4.0,4,114.73,Japanese Grand Prix,2022,19.141000000000005,19.141000000000005,1,0,0.08333333333333333,0.08695652173913043,5.0
OCO,7,WET,2,5.0,4,114.89,Japanese Grand Prix,2022,19.259,19.301000000000002,1,0,0.09722222222222222,0.10869565217391304,5.0
OCO,8,INTERMEDIATE,3,1.0,8,131.686,Japanese Grand Prix,2022,0.0,0.0,1,0,0.1111111111111111,0.029411764705882353,0.0
OCO,9,INTERMEDIATE,3,2.0,5,108.747,Japanese Grand Prix,2022,-22.939000000000007,-22.939000000000007,0,0,0.125,0.058823529411764705,3.0
OCO,10,INTERMEDIATE,3,3.0,4,108.104,Japanese Grand Prix,2022,-0.6430000000000007,-23.582000000000008,0,0,0.1388888888888889,0.08823529411764706,1.0
OCO,11,INTERMEDIATE,3,4.0,4,106.559,Japanese Grand Prix,2022,-1.5450000000000017,-25.12700000000001,0,0,0.1527777777777778,0.11764705882352941,0.0
OCO,12,INTERMEDIATE,3,5.0,4,107.152,Japanese Grand Prix,2022,0.5930000000000035,-24.534000000000006,0,0,0.16666666666666666,0.14705882352941177,0.0
OCO,13,INTERMEDIATE,3,6.0,4,107.106,Japanese Grand Prix,2022,-0.04600000000000648,-24.580000000000013,0,0,0.18055555555555555,0.17647058823529413,0.0
OCO,14,INTERMEDIATE,3,7.0,4,107.56,Japanese Grand Prix,2022,0.45400000000000773,-24.126000000000005,0,0,0.19444444444444445,0.20588235294117646,0.0
OCO,15,INTERMEDIATE,3,8.0,4,108.178,Japanese Grand Prix,2022,0.617999999999995,-23.50800000000001,0,0,0.20833333333333334,0.23529411764705882,0.0
OCO,16,INTERMEDIATE,3,9.0,4,108.364,Japanese Grand Prix,2022,0.18600000000000705,-23.322000000000003,0,0,0.2222222222222222,0.2647058823529412,0.0
OCO,17,INTERMEDIATE,3,10.0,4,108.958,Japanese Grand Prix,2022,0.5939999999999941,-22.72800000000001,0,0,0.2361111111111111,0.29411764705882354,0.0
OCO,18,INTERMEDIATE,3,11.0,4,108.428,Japanese Grand Prix,2022,-0.5300000000000011,-23.25800000000001,0,0,0.25,0.3235294117647059,0.0
OCO,19,INTERMEDIATE,3,12.0,4,109.109,Japanese Grand Prix,2022,0.6809999999999974,-22.577000000000012,0,0,0.2638888888888889,0.35294117647058826,0.0
OCO,20,INTERMEDIATE,3,13.0,4,109.271,Japanese Grand Prix,2022,0.16200000000000614,-22.415000000000006,0,0,0.2777777777777778,0.38235294117647056,0.0
OCO,21,INTERMEDIATE,3,14.0,4,109.012,Japanese Grand Prix,2022,-0.25900000000000034,-22.674000000000007,0,0,0.2916666666666667,0.4117647058823529,0.0
OCO,22,INTERMEDIATE,3,15.0,4,109.454,Japanese Grand Prix,2022,0.44199999999999307,-22.232000000000014,0,1,0.3055555555555556,0.4411764705882353,0.0
OCO,23,INTERMEDIATE,3,16.0,4,109.121,Japanese Grand Prix,2022,-8.850000000000009,-22.565000000000012,0,1,0.3194444444444444,0.47058823529411764,6.0
OCO,24,INTERMEDIATE,3,17.0,4,109.213,Japanese Grand Prix,2022,14.925999999999988,-22.473000000000013,0,1,0.3333333333333333,0.5,6.0
OCO,25,INTERMEDIATE,3,18.0,4,109.26,Japanese Grand Prix,2022,14.61,-22.426000000000002,0,1,0.3472222222222222,0.5294117647058824,6.0
OCO,26,INTERMEDIATE,3,19.0,4,109.064,Japanese Grand Prix,2022,14.823999999999998,-22.622000000000014,0,1,0.3611111111111111,0.5588235294117647,6.0
OCO,27,INTERMEDIATE,3,20.0,4,109.261,Japanese Grand Prix,2022,14.417999999999992,-22.42500000000001,0,1,0.375,0.5882352941176471,6.0
OCO,28,INTERMEDIATE,3,21.0,4,109.582,Japanese Grand Prix,2022,14.950999999999993,-22.104000000000013,0,1,0.3888888888888889,0.6176470588235294,6.0
PER,1,INTERMEDIATE,1,1.0,3,127.539,Japanese Grand Prix,2022,2.1700000000000017,-26.462000000000003,0,0,0.013888888888888888,0.02857142857142857,-2.0
PER,6,WET,2,4.0,3,113.662,Japanese Grand Prix,2022,41.241,-25.20899999999999,1,0,0.08333333333333333,0.08333333333333333,17.0
PER,7,WET,2,5.0,3,114.053,Japanese Grand Prix,2022,38.989000000000004,-24.817999999999998,1,0,0.09722222222222222,0.10416666666666667,17.0
PER,8,INTERMEDIATE,3,1.0,7,131.551,Japanese Grand Prix,2022,38.115999999999985,8.11099999999999,1,0,0.1111111111111111,0.02857142857142857,9.0
PER,9,INTERMEDIATE,3,2.0,4,107.73,Japanese Grand Prix,2022,14.36800000000001,-15.709999999999994,1,0,0.125,0.05714285714285714,12.0
PER,10,INTERMEDIATE,3,3.0,3,107.088,Japanese Grand Prix,2022,13.692999999999998,-16.352000000000004,1,0,0.1388888888888889,0.08571428571428572,13.0
PER,11,INTERMEDIATE,3,4.0,3,106.12,Japanese Grand Prix,2022,12.442000000000007,-17.319999999999993,1,0,0.1527777777777778,0.11428571428571428,13.0
PER,12,INTERMEDIATE,3,5.0,3,106.165,Japanese Grand Prix,2022,12.320000000000007,-17.27499999999999,1,0,0.16666666666666666,0.14285714285714285,13.0
PER,13,INTERMEDIATE,3,6.0,3,107.12,Japanese Grand Prix,2022,12.251000000000005,-16.319999999999993,1,0,0.18055555555555555,0.17142857142857143,12.0
PER,14,INTERMEDIATE,3,7.0,3,107.253,Japanese Grand Prix,2022,13.415000000000006,-16.186999999999998,1,0,0.19444444444444445,0.2,12.0
PER,15,INTERMEDIATE,3,8.0,3,107.387,Japanese Grand Prix,2022,13.093999999999994,-16.052999999999997,1,0,0.20833333333333334,0.22857142857142856,12.0
PER,16,INTERMEDIATE,3,9.0,3,107.885,Japanese Grand Prix,2022,13.584000000000003,-15.554999999999993,1,0,0.2222222222222222,0.2571428571428571,11.0
PER,17,INTERMEDIATE,3,10.0,3,108.246,Japanese Grand Prix,2022,14.588999999999999,-15.194000000000003,1,0,0.2361111111111111,0.2857142857142857,10.0
PER,18,INTERMEDIATE,3,11.0,3,108.133,Japanese Grand Prix,2022,14.316999999999993,-15.307000000000002,1,0,0.25,0.3142857142857143,9.0
PER,19,INTERMEDIATE,3,12.0,3,108.126,Japanese Grand Prix,2022,13.74600000000001,-15.313999999999993,1,0,0.2638888888888889,0.34285714285714286,9.0
PER,20,INTERMEDIATE,3,13.0,3,107.338,Japanese Grand Prix,2022,13.278999999999996,-16.102000000000004,1,0,0.2777777777777778,0.37142857142857144,5.0
PER,21,INTERMEDIATE,3,14.0,3,108.221,Japanese Grand Prix,2022,14.930000000000007,-15.218999999999994,1,0,0.2916666666666667,0.4,5.0
PER,22,INTERMEDIATE,3,15.0,3,107.591,Japanese Grand Prix,2022,14.486999999999995,-15.849000000000004,1,0,0.3055555555555556,0.42857142857142855,5.0
PER,23,INTERMEDIATE,3,16.0,3,108.819,Japanese Grand Prix,2022,15.799000000000007,-14.620999999999995,1,0,0.3194444444444444,0.45714285714285713,4.0
PER,24,INTERMEDIATE,3,17.0,3,109.857,Japanese Grand Prix,2022,16.72,-13.582999999999998,1,0,0.3333333333333333,0.4857142857142857,3.0
PER,25,INTERMEDIATE,3,18.0,3,109.165,Japanese Grand Prix,2022,16.064000000000007,-14.274999999999991,1,0,0.3472222222222222,0.5142857142857142,3.0
PER,26,INTERMEDIATE,3,19.0,3,109.258,Japanese Grand Prix,2022,16.592,-14.182000000000002,1,0,0.3611111111111111,0.5428571428571428,3.0
PER,27,INTERMEDIATE,3,20.0,3,109.491,Japanese Grand Prix,2022,16.543000000000006,-13.948999999999998,1,0,0.375,0.5714285714285714,3.0
PER,28,INTERMEDIATE,3,21.0,3,110.319,Japanese Grand Prix,2022,-14.735,-13.120999999999995,0,0,0.3888888888888889,0.6,0.0
RIC,1,INTERMEDIATE,1,1.0,8,144.913,Japanese Grand Prix,2022,5.679000000000002,-21.964999999999975,0,0,0.013888888888888888,0.022727272727272728,5.0
RIC,6,WET,2,4.0,8,118.762,Japanese Grand Prix,2022,23.120000000000005,23.120000000000005,1,0,0.08333333333333333,0.10810810810810811,5.0
RIC,7,WET,2,5.0,8,114.988,Japanese Grand Prix,2022,19.328000000000003,19.346000000000004,1,0,0.09722222222222222,0.13513513513513514,4.0
RIC,8,WET,2,6.0,3,115.504,Japanese Grand Prix,2022,19.701999999999998,19.86200000000001,1,0,0.1111111111111111,0.16216216216216217,9.0
RIC,9,INTERMEDIATE,3,1.0,15,134.512,Japanese Grand Prix,2022,0.0,0.0,1,0,0.125,0.022222222222222223,-8.0
RIC,10,INTERMEDIATE,3,2.0,14,108.046,Japanese Grand Prix,2022,-26.465999999999994,-26.465999999999994,0,0,0.1388888888888889,0.044444444444444446,1.0
RIC,11,INTERMEDIATE,3,3.0,14,107.843,Japanese Grand Prix,2022,-0.20300000000000296,-26.668999999999997,0,0,0.1527777777777778,0.06666666666666667,0.0
RIC,12,INTERMEDIATE,3,4.0,13,108.404,Japanese Grand Prix,2022,0.5609999999999928,-26.108000000000004,0,0,0.16666666666666666,0.08888888888888889,1.0
RIC,13,INTERMEDIATE,3,5.0,13,108.845,Japanese Grand Prix,2022,0.4410000000000025,-25.667,0,0,0.18055555555555555,0.1111111111111111,0.0
RIC,14,INTERMEDIATE,3,6.0,13,109.269,Japanese Grand Prix,2022,0.4240000000000066,-25.242999999999995,0,0,0.19444444444444445,0.13333333333333333,0.0
RIC,15,INTERMEDIATE,3,7.0,13,109.927,Japanese Grand Prix,2022,0.6580000000000013,-24.584999999999994,0,0,0.20833333333333334,0.15555555555555556,0.0
RIC,16,INTERMEDIATE,3,8.0,13,110.509,Japanese Grand Prix,2022,0.5819999999999936,-24.003,0,1,0.2222222222222222,0.17777777777777778,0.0
RIC,17,INTERMEDIATE,3,9.0,13,110.327,Japanese Grand Prix,2022,-7.028999999999996,-24.185000000000002,0,1,0.2361111111111111,0.2,5.0
RIC,18,INTERMEDIATE,3,10.0,13,110.202,Japanese Grand Prix,2022,21.033,-24.310000000000002,0,1,0.25,0.2222222222222222,5.0
RIC,19,INTERMEDIATE,3,11.0,13,110.807,Japanese Grand Prix,2022,22.662999999999997,-23.705,0,1,0.2638888888888889,0.24444444444444444,2.0
RIC,20,INTERMEDIATE,3,12.0,12,109.513,Japanese Grand Prix,2022,22.378,-24.998999999999995,0,1,0.2777777777777778,0.26666666666666666,3.0
RIC,21,INTERMEDIATE,3,13.0,11,109.453,Japanese Grand Prix,2022,-8.885999999999996,-25.058999999999997,0,1,0.2916666666666667,0.28888888888888886,2.0
RIC,22,INTERMEDIATE,3,14.0,11,109.177,Japanese Grand Prix,2022,14.784000000000006,-25.334999999999994,0,1,0.3055555555555556,0.3111111111111111,2.0
RIC,23,INTERMEDIATE,3,15.0,11,109.707,Japanese Grand Prix,2022,15.058999999999997,-24.805000000000007,0,1,0.3194444444444444,0.3333333333333333,2.0
RIC,24,INTERMEDIATE,3,16.0,11,109.624,Japanese Grand Prix,2022,15.042999999999992,-24.888000000000005,0,1,0.3333333333333333,0.35555555555555557,2.0
RIC,25,INTERMEDIATE,3,17.0,11,109.437,Japanese Grand Prix,2022,15.072000000000003,-25.075000000000003,0,1,0.3472222222222222,0.37777777777777777,2.0
RIC,26,INTERMEDIATE,3,18.0,11,109.538,Japanese Grand Prix,2022,15.36,-24.974000000000004,0,1,0.3611111111111111,0.4,2.0
RIC,27,INTERMEDIATE,3,19.0,11,109.793,Japanese Grand Prix,2022,15.153000000000006,-24.718999999999994,0,1,0.375,0.4222222222222222,2.0
RIC,28,INTERMEDIATE,3,20.0,11,109.565,Japanese Grand Prix,2022,11.248000000000005,-24.947000000000003,0,1,0.3888888888888889,0.4444444444444444,8.0
RUS,1,INTERMEDIATE,1,1.0,7,142.299,Japanese Grand Prix,2022,-2.2709999999999866,49.53,0,0,0.013888888888888888,0.025,12.0
RUS,6,WET,2,4.0,7,117.437,Japanese Grand Prix,2022,0.0,0.0,0,0,0.08333333333333333,0.08888888888888889,0.0
RUS,7,WET,2,5.0,7,116.796,Japanese Grand Prix,2022,-0.6409999999999911,-0.6409999999999911,0,1,0.09722222222222222,0.1111111111111111,0.0
RUS,8,INTERMEDIATE,3,3.0,14,136.643,Japanese Grand Prix,2022,0.0,0.0,1,0,0.1111111111111111,0.08823529411764706,-10.0
RUS,9,INTERMEDIATE,3,4.0,13,108.586,Japanese Grand Prix,2022,-28.057000000000002,-28.057000000000002,0,0,0.125,0.11764705882352941,1.0
RUS,10,INTERMEDIATE,3,5.0,12,108.568,Japanese Grand Prix,2022,-0.018000000000000682,-28.075000000000003,0,0,0.1388888888888889,0.14705882352941177,1.0
RUS,11,INTERMEDIATE,3,6.0,11,108.944,Japanese Grand Prix,2022,0.3760000000000048,-27.698999999999998,0,0,0.1527777777777778,0.17647058823529413,1.0
RUS,12,INTERMEDIATE,3,7.0,11,108.83,Japanese Grand Prix,2022,-0.11400000000000432,-27.813000000000002,0,0,0.16666666666666666,0.20588235294117646,0.0
RUS,13,INTERMEDIATE,3,8.0,11,108.439,Japanese Grand Prix,2022,-0.39100000000000534,-28.204000000000008,0,0,0.18055555555555555,0.23529411764705882,0.0
RUS,14,INTERMEDIATE,3,9.0,11,109.056,Japanese Grand Prix,2022,0.6170000000000044,-27.587000000000003,0,0,0.19444444444444445,0.2647058823529412,0.0
RUS,15,INTERMEDIATE,3,10.0,9,108.365,Japanese Grand Prix,2022,-0.6910000000000025,-28.278000000000006,0,0,0.20833333333333334,0.29411764705882354,2.0
RUS,16,INTERMEDIATE,3,11.0,9,108.384,Japanese Grand Prix,2022,0.019000000000005457,-28.259,0,0,0.2222222222222222,0.3235294117647059,0.0
RUS,17,INTERMEDIATE,3,12.0,9,108.416,Japanese Grand Prix,2022,0.031999999999996476,-28.227000000000004,0,0,0.2361111111111111,0.35294117647058826,0.0
RUS,18,INTERMEDIATE,3,13.0,9,108.877,Japanese Grand Prix,2022,0.4609999999999985,-27.766000000000005,0,0,0.25,0.38235294117647056,0.0
RUS,19,INTERMEDIATE,3,14.0,9,109.097,Japanese Grand Prix,2022,0.21999999999999886,-27.546000000000006,0,0,0.2638888888888889,0.4117647058823529,0.0
RUS,20,INTERMEDIATE,3,15.0,8,107.622,Japanese Grand Prix,2022,-1.4749999999999943,-29.021,0,0,0.2777777777777778,0.4411764705882353,1.0
RUS,21,INTERMEDIATE,3,16.0,8,107.004,Japanese Grand Prix,2022,-0.617999999999995,-29.638999999999996,0,0,0.2916666666666667,0.47058823529411764,0.0
RUS,22,INTERMEDIATE,3,17.0,8,107.663,Japanese Grand Prix,2022,0.6589999999999918,-28.980000000000004,0,0,0.3055555555555556,0.5,0.0
RUS,23,INTERMEDIATE,3,18.0,7,108.097,Japanese Grand Prix,2022,0.4339999999999975,-28.546000000000006,0,0,0.3194444444444444,0.5294117647058824,1.0
RUS,24,INTERMEDIATE,3,19.0,7,108.055,Japanese Grand Prix,2022,-0.04199999999998738,-28.587999999999994,0,0,0.3333333333333333,0.5588235294117647,0.0
RUS,25,INTERMEDIATE,3,20.0,7,108.738,Japanese Grand Prix,2022,0.6829999999999927,-27.905,0,0,0.3472222222222222,0.5882352941176471,0.0
RUS,26,INTERMEDIATE,3,21.0,7,107.709,Japanese Grand Prix,2022,-1.0289999999999964,-28.933999999999997,0,0,0.3611111111111111,0.6176470588235294,0.0
RUS,27,INTERMEDIATE,3,22.0,7,108.359,Japanese Grand Prix,2022,0.6499999999999915,-28.284000000000006,0,0,0.375,0.6470588235294118,0.0
RUS,28,INTERMEDIATE,3,23.0,8,109.685,Japanese Grand Prix,2022,1.3260000000000076,-26.958,0,1,0.3888888888888889,0.6764705882352942,-1.0
STR,1,INTERMEDIATE,1,1.0,11,150.337,Japanese Grand Prix,2022,12.762,-26.212000000000018,0,0,0.013888888888888888,0.02127659574468085,-1.0
STR,6,WET,2,4.0,12,120.467,Japanese Grand Prix,2022,24.706000000000003,24.706000000000003,1,0,0.08333333333333333,0.08695652173913043,4.0
STR,7,WET,2,5.0,13,118.562,Japanese Grand Prix,2022,22.896,22.801000000000002,1,0,0.09722222222222222,0.10869565217391304,2.0
STR,8,INTERMEDIATE,3,1.0,15,130.741,Japanese Grand Prix,2022,30.946000000000012,22.562000000000012,1,0,0.1111111111111111,0.03333333333333333,4.0
